site_dep_param,total tiers,current tier,size,leaves,independent_sites
"ZIP(0.7, 10.0)",4,4,160,30,10
"ZIP(0.9, 30.0)",2,1,10,30,10
"ZIP(0.9, 30.0)",2,2,35,30,10
"ZIP(0.9, 30.0)",3,1,10,30,10
"ZIP(0.9, 30.0)",3,2,75,30,10
"ZIP(0.9, 30.0)",3,3,374,30,10
"ZIP(0.9, 30.0)",4,1,10,30,10
"ZIP(0.9, 30.0)",4,2,36,30,10
"ZIP(0.9, 30.0)",4,3,93,30,10
"ZIP(0.9, 30.0)",4,4,315,30,10
"ZIP(0.2, 3.75)",2,1,50,30,50
"ZIP(0.2, 3.75)",2,2,137,30,50
"ZIP(0.2, 3.75)",3,1,50,30,50
"ZIP(0.2, 3.75)",3,2,151,30,50
"ZIP(0.2, 3.75)",3,3,432,30,50
"ZIP(0.2, 3.75)",4,1,50,30,50
"ZIP(0.2, 3.75)",4,2,150,30,50
"ZIP(0.2, 3.75)",4,3,450,30,50
"ZIP(0.2, 3.75)",4,4,1335,30,50
"ZIP(0.5, 6.0)",2,1,50,30,50
"ZIP(0.5, 6.0)",2,2,158,30,50
"ZIP(0.5, 6.0)",3,1,50,30,50
"ZIP(0.5, 6.0)",3,2,158,30,50
"ZIP(0.5, 6.0)",3,3,402,30,50
"ZIP(0.5, 6.0)",4,1,50,30,50
"ZIP(0.5, 6.0)",4,2,158,30,50
"ZIP(0.5, 6.0)",4,3,430,30,50
"ZIP(0.5, 6.0)",4,4,1372,30,50
"ZIP(0.7, 10.0)",2,1,50,30,50
"ZIP(0.7, 10.0)",2,2,162,30,50
"ZIP(0.7, 10.0)",3,1,50,30,50
"ZIP(0.7, 10.0)",3,2,131,30,50
"ZIP(0.7, 10.0)",3,3,439,30,50
"ZIP(0.7, 10.0)",4,1,50,30,50
"ZIP(0.7, 10.0)",4,2,168,30,50
"ZIP(0.7, 10.0)",4,3,647,30,50
"ZIP(0.7, 10.0)",4,4,2081,30,50
"ZIP(0.9, 30.0)",2,1,50,30,50
"ZIP(0.9, 30.0)",2,2,177,30,50
"ZIP(0.9, 30.0)",3,1,50,30,50
"ZIP(0.9, 30.0)",3,2,144,30,50
"ZIP(0.9, 30.0)",3,3,361,30,50
"ZIP(0.9, 30.0)",4,1,50,30,50
"ZIP(0.9, 30.0)",4,2,149,30,50
"ZIP(0.9, 30.0)",4,3,346,30,50
"ZIP(0.9, 30.0)",4,4,1264,30,50
"ZIP(0.2, 3.75)",2,1,100,30,100
"ZIP(0.2, 3.75)",2,2,335,30,100
"ZIP(0.2, 3.75)",3,1,100,30,100
"ZIP(0.2, 3.75)",3,2,258,30,100
"ZIP(0.2, 3.75)",3,3,744,30,100
"ZIP(0.2, 3.75)",4,1,100,30,100
"ZIP(0.2, 3.75)",4,2,287,30,100
"ZIP(0.2, 3.75)",4,3,942,30,100
"ZIP(0.2, 3.75)",4,4,2774,30,100
"ZIP(0.5, 6.0)",2,1,100,30,100
"ZIP(0.5, 6.0)",2,2,335,30,100
"ZIP(0.5, 6.0)",3,1,100,30,100
"ZIP(0.5, 6.0)",3,2,333,30,100
"ZIP(0.5, 6.0)",3,3,1009,30,100
"ZIP(0.5, 6.0)",4,1,100,30,100
"ZIP(0.5, 6.0)",4,2,298,30,100
"ZIP(0.5, 6.0)",4,3,872,30,100
"ZIP(0.5, 6.0)",4,4,2629,30,100
"ZIP(0.7, 10.0)",2,1,100,30,100
"ZIP(0.7, 10.0)",2,2,264,30,100
"ZIP(0.7, 10.0)",3,1,100,30,100
"ZIP(0.7, 10.0)",3,2,245,30,100
"ZIP(0.7, 10.0)",3,3,834,30,100
"ZIP(0.7, 10.0)",4,1,100,30,100
"ZIP(0.7, 10.0)",4,2,239,30,100
"ZIP(0.7, 10.0)",4,3,787,30,100
"ZIP(0.7, 10.0)",4,4,2532,30,100
"ZIP(0.9, 30.0)",2,1,100,30,100
"ZIP(0.9, 30.0)",2,2,266,30,100
"ZIP(0.9, 30.0)",3,1,100,30,100
"ZIP(0.9, 30.0)",3,2,217,30,100
"ZIP(0.9, 30.0)",3,3,587,30,100
"ZIP(0.9, 30.0)",4,1,100,30,100
"ZIP(0.9, 30.0)",4,2,224,30,100
"ZIP(0.9, 30.0)",4,3,604,30,100
"ZIP(0.9, 30.0)",4,4,2040,30,100
"ZIP(0.2, 3.75)",2,1,200,30,200
"ZIP(0.2, 3.75)",2,2,597,30,200
"ZIP(0.2, 3.75)",3,1,200,30,200
"ZIP(0.2, 3.75)",3,2,572,30,200
"ZIP(0.2, 3.75)",3,3,1750,30,200
"ZIP(0.2, 3.75)",4,1,200,30,200
"ZIP(0.2, 3.75)",4,2,538,30,200
"ZIP(0.2, 3.75)",4,3,1693,30,200
"ZIP(0.2, 3.75)",4,4,5149,30,200
"ZIP(0.5, 6.0)",2,1,200,30,200
"ZIP(0.5, 6.0)",2,2,633,30,200
"ZIP(0.5, 6.0)",3,1,200,30,200
"ZIP(0.5, 6.0)",3,2,679,30,200
"ZIP(0.5, 6.0)",3,3,2010,30,200
"ZIP(0.5, 6.0)",4,1,200,30,200
"ZIP(0.5, 6.0)",4,2,526,30,200
"ZIP(0.5, 6.0)",4,3,1549,30,200
"ZIP(0.5, 6.0)",4,4,4559,30,200
"ZIP(0.7, 10.0)",2,1,200,30,200
"ZIP(0.7, 10.0)",2,2,563,30,200
"ZIP(0.7, 10.0)",3,1,200,30,200
"ZIP(0.7, 10.0)",3,2,496,30,200
"ZIP(0.7, 10.0)",3,3,1345,30,200
"ZIP(0.7, 10.0)",4,1,200,30,200
"ZIP(0.7, 10.0)",4,2,689,30,200
"ZIP(0.7, 10.0)",4,3,1897,30,200
"ZIP(0.7, 10.0)",4,4,5945,30,200
"ZIP(0.9, 30.0)",2,1,200,30,200
"ZIP(0.9, 30.0)",2,2,588,30,200
"ZIP(0.9, 30.0)",3,1,200,30,200
"ZIP(0.9, 30.0)",3,2,564,30,200
"ZIP(0.9, 30.0)",3,3,1868,30,200
"ZIP(0.9, 30.0)",4,1,200,30,200
"ZIP(0.9, 30.0)",4,2,547,30,200
"ZIP(0.9, 30.0)",4,3,1933,30,200
"ZIP(0.9, 30.0)",4,4,6169,30,200
"ZIP(0.2, 3.75)",2,1,10,30,10
"ZIP(0.2, 3.75)",2,2,25,30,10
"ZIP(0.2, 3.75)",3,1,10,30,10
"ZIP(0.2, 3.75)",3,2,28,30,10
"ZIP(0.2, 3.75)",3,3,91,30,10
"ZIP(0.2, 3.75)",4,1,10,30,10
"ZIP(0.2, 3.75)",4,2,26,30,10
"ZIP(0.2, 3.75)",4,3,77,30,10
"ZIP(0.2, 3.75)",4,4,195,30,10
"ZIP(0.5, 6.0)",2,1,10,30,10
"ZIP(0.5, 6.0)",2,2,14,30,10
"ZIP(0.5, 6.0)",3,1,10,30,10
"ZIP(0.5, 6.0)",3,2,30,30,10
"ZIP(0.5, 6.0)",3,3,89,30,10
"ZIP(0.5, 6.0)",4,1,10,30,10
"ZIP(0.5, 6.0)",4,2,36,30,10
"ZIP(0.5, 6.0)",4,3,143,30,10
"ZIP(0.5, 6.0)",4,4,421,30,10
"ZIP(0.7, 10.0)",2,1,10,30,10
"ZIP(0.7, 10.0)",2,2,8,30,10
"ZIP(0.7, 10.0)",3,1,10,30,10
"ZIP(0.7, 10.0)",3,2,57,30,10
"ZIP(0.7, 10.0)",3,3,129,30,10
"ZIP(0.7, 10.0)",4,1,10,30,10
"ZIP(0.7, 10.0)",4,2,13,30,10
"ZIP(0.7, 10.0)",4,3,67,30,10
"ZIP(0.7, 10.0)",4,4,196,30,10
"ZIP(0.9, 30.0)",2,1,10,30,10
"ZIP(0.9, 30.0)",2,2,40,30,10
"ZIP(0.9, 30.0)",3,1,10,30,10
"ZIP(0.9, 30.0)",3,2,38,30,10
"ZIP(0.9, 30.0)",3,3,150,30,10
"ZIP(0.9, 30.0)",4,1,10,30,10
"ZIP(0.9, 30.0)",4,2,21,30,10
"ZIP(0.9, 30.0)",4,3,130,30,10
"ZIP(0.9, 30.0)",4,4,445,30,10
"ZIP(0.2, 3.75)",2,1,50,30,50
"ZIP(0.2, 3.75)",2,2,140,30,50
"ZIP(0.2, 3.75)",3,1,50,30,50
"ZIP(0.2, 3.75)",3,2,154,30,50
"ZIP(0.2, 3.75)",3,3,476,30,50
"ZIP(0.2, 3.75)",4,1,50,30,50
"ZIP(0.2, 3.75)",4,2,150,30,50
"ZIP(0.2, 3.75)",4,3,473,30,50
"ZIP(0.2, 3.75)",4,4,1438,30,50
"ZIP(0.5, 6.0)",2,1,50,30,50
"ZIP(0.5, 6.0)",2,2,158,30,50
"ZIP(0.5, 6.0)",3,1,50,30,50
"ZIP(0.5, 6.0)",3,2,135,30,50
"ZIP(0.5, 6.0)",3,3,368,30,50
"ZIP(0.5, 6.0)",4,1,50,30,50
"ZIP(0.5, 6.0)",4,2,144,30,50
"ZIP(0.5, 6.0)",4,3,378,30,50
"ZIP(0.5, 6.0)",4,4,1068,30,50
"ZIP(0.7, 10.0)",2,1,50,30,50
"ZIP(0.7, 10.0)",2,2,173,30,50
"ZIP(0.7, 10.0)",3,1,50,30,50
"ZIP(0.7, 10.0)",3,2,155,30,50
"ZIP(0.7, 10.0)",3,3,579,30,50
"ZIP(0.7, 10.0)",4,1,50,30,50
"ZIP(0.7, 10.0)",4,2,132,30,50
"ZIP(0.7, 10.0)",4,3,373,30,50
"ZIP(0.7, 10.0)",4,4,1123,30,50
"ZIP(0.9, 30.0)",2,1,50,30,50
"ZIP(0.9, 30.0)",2,2,160,30,50
"ZIP(0.9, 30.0)",3,1,50,30,50
"ZIP(0.9, 30.0)",3,2,153,30,50
"ZIP(0.9, 30.0)",3,3,465,30,50
"ZIP(0.9, 30.0)",4,1,50,30,50
"ZIP(0.9, 30.0)",4,2,63,30,50
"ZIP(0.9, 30.0)",4,3,154,30,50
"ZIP(0.9, 30.0)",4,4,516,30,50
"ZIP(0.2, 3.75)",2,1,100,30,100
"ZIP(0.2, 3.75)",2,2,304,30,100
"ZIP(0.2, 3.75)",3,1,100,30,100
"ZIP(0.2, 3.75)",3,2,297,30,100
"ZIP(0.2, 3.75)",3,3,941,30,100
"ZIP(0.2, 3.75)",4,1,100,30,100
"ZIP(0.2, 3.75)",4,2,305,30,100
"ZIP(0.2, 3.75)",4,3,941,30,100
"ZIP(0.2, 3.75)",4,4,2849,30,100
"ZIP(0.5, 6.0)",2,1,100,30,100
"ZIP(0.5, 6.0)",2,2,274,30,100
"ZIP(0.5, 6.0)",3,1,100,30,100
"ZIP(0.5, 6.0)",3,2,292,30,100
"ZIP(0.5, 6.0)",3,3,875,30,100
"ZIP(0.5, 6.0)",4,1,100,30,100
"ZIP(0.5, 6.0)",4,2,337,30,100
"ZIP(0.5, 6.0)",4,3,1049,30,100
"ZIP(0.5, 6.0)",4,4,3060,30,100
"ZIP(0.7, 10.0)",2,1,100,30,100
"ZIP(0.7, 10.0)",2,2,264,30,100
"ZIP(0.7, 10.0)",3,1,100,30,100
"ZIP(0.7, 10.0)",3,2,339,30,100
"ZIP(0.7, 10.0)",3,3,910,30,100
"ZIP(0.7, 10.0)",4,1,100,30,100
"ZIP(0.7, 10.0)",4,2,341,30,100
"ZIP(0.7, 10.0)",4,3,1051,30,100
"ZIP(0.7, 10.0)",4,4,3223,30,100
"ZIP(0.9, 30.0)",2,1,100,30,100
"ZIP(0.9, 30.0)",2,2,433,30,100
"ZIP(0.9, 30.0)",3,1,100,30,100
"ZIP(0.9, 30.0)",3,2,212,30,100
"ZIP(0.9, 30.0)",3,3,588,30,100
"ZIP(0.9, 30.0)",4,1,100,30,100
"ZIP(0.9, 30.0)",4,2,245,30,100
"ZIP(0.9, 30.0)",4,3,769,30,100
"ZIP(0.9, 30.0)",4,4,1993,30,100
"ZIP(0.2, 3.75)",2,1,200,30,200
"ZIP(0.2, 3.75)",2,2,589,30,200
"ZIP(0.2, 3.75)",3,1,200,30,200
"ZIP(0.2, 3.75)",3,2,637,30,200
"ZIP(0.2, 3.75)",3,3,1874,30,200
"ZIP(0.2, 3.75)",4,1,200,30,200
"ZIP(0.2, 3.75)",4,2,611,30,200
"ZIP(0.2, 3.75)",4,3,1809,30,200
"ZIP(0.2, 3.75)",4,4,5351,30,200
"ZIP(0.5, 6.0)",2,1,200,30,200
"ZIP(0.5, 6.0)",2,2,652,30,200
"ZIP(0.5, 6.0)",3,1,200,30,200
"ZIP(0.5, 6.0)",3,2,607,30,200
"ZIP(0.5, 6.0)",3,3,1736,30,200
"ZIP(0.5, 6.0)",4,1,200,30,200
"ZIP(0.5, 6.0)",4,2,626,30,200
"ZIP(0.5, 6.0)",4,3,1781,30,200
"ZIP(0.5, 6.0)",4,4,5299,30,200
"ZIP(0.7, 10.0)",2,1,200,30,200
"ZIP(0.7, 10.0)",2,2,667,30,200
"ZIP(0.7, 10.0)",3,1,200,30,200
"ZIP(0.7, 10.0)",3,2,655,30,200
"ZIP(0.7, 10.0)",3,3,1775,30,200
"ZIP(0.7, 10.0)",4,1,200,30,200
"ZIP(0.7, 10.0)",4,2,719,30,200
"ZIP(0.7, 10.0)",4,3,2571,30,200
"ZIP(0.7, 10.0)",4,4,7437,30,200
"ZIP(0.9, 30.0)",2,1,200,30,200
"ZIP(0.9, 30.0)",2,2,356,30,200
"ZIP(0.9, 30.0)",3,1,200,30,200
"ZIP(0.9, 30.0)",3,2,764,30,200
"ZIP(0.9, 30.0)",3,3,2016,30,200
"ZIP(0.9, 30.0)",4,1,200,30,200
"ZIP(0.9, 30.0)",4,2,602,30,200
"ZIP(0.9, 30.0)",4,3,2125,30,200
"ZIP(0.9, 30.0)",4,4,6505,30,200
"ZIP(0.2, 3.75)",2,1,10,30,10
"ZIP(0.2, 3.75)",2,2,28,30,10
"ZIP(0.2, 3.75)",3,1,10,30,10
"ZIP(0.2, 3.75)",3,2,18,30,10
"ZIP(0.2, 3.75)",3,3,79,30,10
"ZIP(0.2, 3.75)",4,1,10,30,10
"ZIP(0.2, 3.75)",4,2,17,30,10
"ZIP(0.2, 3.75)",4,3,57,30,10
"ZIP(0.2, 3.75)",4,4,182,30,10
"ZIP(0.5, 6.0)",2,1,10,30,10
"ZIP(0.5, 6.0)",2,2,29,30,10
"ZIP(0.5, 6.0)",3,1,10,30,10
"ZIP(0.5, 6.0)",3,2,40,30,10
"ZIP(0.5, 6.0)",3,3,147,30,10
"ZIP(0.5, 6.0)",4,1,10,30,10
"ZIP(0.5, 6.0)",4,2,40,30,10
"ZIP(0.5, 6.0)",4,3,106,30,10
"ZIP(0.5, 6.0)",4,4,288,30,10
"ZIP(0.7, 10.0)",2,1,10,30,10
"ZIP(0.7, 10.0)",2,2,27,30,10
"ZIP(0.7, 10.0)",3,1,10,30,10
"ZIP(0.7, 10.0)",3,2,52,30,10
"ZIP(0.7, 10.0)",3,3,175,30,10
"ZIP(0.7, 10.0)",4,1,10,30,10
"ZIP(0.7, 10.0)",4,2,32,30,10
"ZIP(0.7, 10.0)",4,3,83,30,10
"ZIP(0.7, 10.0)",4,4,326,30,10
"ZIP(0.9, 30.0)",2,1,10,30,10
"ZIP(0.9, 30.0)",2,2,41,30,10
"ZIP(0.9, 30.0)",3,1,10,30,10
"ZIP(0.9, 30.0)",3,2,90,30,10
"ZIP(0.9, 30.0)",3,3,282,30,10
"ZIP(0.9, 30.0)",4,1,10,30,10
"ZIP(0.9, 30.0)",4,2,28,30,10
"ZIP(0.9, 30.0)",4,3,165,30,10
"ZIP(0.9, 30.0)",4,4,493,30,10
"ZIP(0.2, 3.75)",2,1,50,30,50
"ZIP(0.2, 3.75)",2,2,156,30,50
"ZIP(0.2, 3.75)",3,1,50,30,50
"ZIP(0.2, 3.75)",3,2,157,30,50
"ZIP(0.2, 3.75)",3,3,464,30,50
"ZIP(0.2, 3.75)",4,1,50,30,50
"ZIP(0.2, 3.75)",4,2,136,30,50
"ZIP(0.2, 3.75)",4,3,422,30,50
"ZIP(0.2, 3.75)",4,4,1231,30,50
"ZIP(0.5, 6.0)",2,1,50,30,50
"ZIP(0.5, 6.0)",2,2,169,30,50
"ZIP(0.5, 6.0)",3,1,50,30,50
"ZIP(0.5, 6.0)",3,2,122,30,50
"ZIP(0.5, 6.0)",3,3,340,30,50
"ZIP(0.5, 6.0)",4,1,50,30,50
"ZIP(0.5, 6.0)",4,2,147,30,50
"ZIP(0.5, 6.0)",4,3,438,30,50
"ZIP(0.5, 6.0)",4,4,1424,30,50
"ZIP(0.7, 10.0)",2,1,50,30,50
"ZIP(0.7, 10.0)",2,2,176,30,50
"ZIP(0.7, 10.0)",3,1,50,30,50
"ZIP(0.7, 10.0)",3,2,129,30,50
"ZIP(0.7, 10.0)",3,3,352,30,50
"ZIP(0.7, 10.0)",4,1,50,30,50
"ZIP(0.7, 10.0)",4,2,170,30,50
"ZIP(0.7, 10.0)",4,3,478,30,50
"ZIP(0.7, 10.0)",4,4,1423,30,50
"ZIP(0.9, 30.0)",2,1,50,30,50
"ZIP(0.9, 30.0)",2,2,252,30,50
"ZIP(0.9, 30.0)",3,1,50,30,50
"ZIP(0.9, 30.0)",3,2,147,30,50
"ZIP(0.9, 30.0)",3,3,522,30,50
"ZIP(0.9, 30.0)",4,1,50,30,50
"ZIP(0.9, 30.0)",4,2,128,30,50
"ZIP(0.9, 30.0)",4,3,87,30,50
"ZIP(0.9, 30.0)",4,4,223,30,50
"ZIP(0.2, 3.75)",2,1,100,30,100
"ZIP(0.2, 3.75)",2,2,318,30,100
"ZIP(0.2, 3.75)",3,1,100,30,100
"ZIP(0.2, 3.75)",3,2,317,30,100
"ZIP(0.2, 3.75)",3,3,916,30,100
"ZIP(0.2, 3.75)",4,1,100,30,100
"ZIP(0.2, 3.75)",4,2,297,30,100
"ZIP(0.2, 3.75)",4,3,909,30,100
"ZIP(0.2, 3.75)",4,4,2737,30,100
"ZIP(0.5, 6.0)",2,1,100,30,100
"ZIP(0.5, 6.0)",2,2,304,30,100
"ZIP(0.5, 6.0)",3,1,100,30,100
"ZIP(0.5, 6.0)",3,2,292,30,100
"ZIP(0.5, 6.0)",3,3,948,30,100
"ZIP(0.5, 6.0)",4,1,100,30,100
"ZIP(0.5, 6.0)",4,2,286,30,100
"ZIP(0.5, 6.0)",4,3,666,30,100
"ZIP(0.5, 6.0)",4,4,2077,30,100
"ZIP(0.7, 10.0)",2,1,100,30,100
"ZIP(0.7, 10.0)",2,2,231,30,100
"ZIP(0.7, 10.0)",3,1,100,30,100
"ZIP(0.7, 10.0)",3,2,321,30,100
"ZIP(0.7, 10.0)",3,3,925,30,100
"ZIP(0.7, 10.0)",4,1,100,30,100
"ZIP(0.7, 10.0)",4,2,262,30,100
"ZIP(0.7, 10.0)",4,3,747,30,100
"ZIP(0.7, 10.0)",4,4,2430,30,100
"ZIP(0.9, 30.0)",2,1,100,30,100
"ZIP(0.9, 30.0)",2,2,321,30,100
"ZIP(0.9, 30.0)",3,1,100,30,100
"ZIP(0.9, 30.0)",3,2,202,30,100
"ZIP(0.9, 30.0)",3,3,708,30,100
"ZIP(0.9, 30.0)",4,1,100,30,100
"ZIP(0.9, 30.0)",4,2,401,30,100
"ZIP(0.9, 30.0)",4,3,1009,30,100
"ZIP(0.9, 30.0)",4,4,3065,30,100
"ZIP(0.2, 3.75)",2,1,200,30,200
"ZIP(0.2, 3.75)",2,2,606,30,200
"ZIP(0.2, 3.75)",3,1,200,30,200
"ZIP(0.2, 3.75)",3,2,596,30,200
"ZIP(0.2, 3.75)",3,3,1819,30,200
"ZIP(0.2, 3.75)",4,1,200,30,200
"ZIP(0.2, 3.75)",4,2,582,30,200
"ZIP(0.2, 3.75)",4,3,1764,30,200
"ZIP(0.2, 3.75)",4,4,5181,30,200
"ZIP(0.5, 6.0)",2,1,200,30,200
"ZIP(0.5, 6.0)",2,2,619,30,200
"ZIP(0.5, 6.0)",3,1,200,30,200
"ZIP(0.5, 6.0)",3,2,558,30,200
"ZIP(0.5, 6.0)",3,3,1701,30,200
"ZIP(0.5, 6.0)",4,1,200,30,200
"ZIP(0.5, 6.0)",4,2,599,30,200
"ZIP(0.5, 6.0)",4,3,1822,30,200
"ZIP(0.5, 6.0)",4,4,5371,30,200
"ZIP(0.7, 10.0)",2,1,200,30,200
"ZIP(0.7, 10.0)",2,2,634,30,200
"ZIP(0.7, 10.0)",3,1,200,30,200
"ZIP(0.7, 10.0)",3,2,601,30,200
"ZIP(0.7, 10.0)",3,3,1790,30,200
"ZIP(0.7, 10.0)",4,1,200,30,200
"ZIP(0.7, 10.0)",4,2,531,30,200
"ZIP(0.7, 10.0)",4,3,1742,30,200
"ZIP(0.7, 10.0)",4,4,5022,30,200
"ZIP(0.9, 30.0)",2,1,200,30,200
"ZIP(0.9, 30.0)",2,2,484,30,200
"ZIP(0.9, 30.0)",3,1,200,30,200
"ZIP(0.9, 30.0)",3,2,577,30,200
"ZIP(0.9, 30.0)",3,3,1460,30,200
"ZIP(0.9, 30.0)",4,1,200,30,200
"ZIP(0.9, 30.0)",4,2,586,30,200
"ZIP(0.9, 30.0)",4,3,2009,30,200
"ZIP(0.9, 30.0)",4,4,7221,30,200
"ZIP(0.2, 3.75)",2,1,10,30,10
"ZIP(0.2, 3.75)",2,2,32,30,10
"ZIP(0.2, 3.75)",3,1,10,30,10
"ZIP(0.2, 3.75)",3,2,21,30,10
"ZIP(0.2, 3.75)",3,3,44,30,10
"ZIP(0.2, 3.75)",4,1,10,30,10
"ZIP(0.2, 3.75)",4,2,26,30,10
"ZIP(0.2, 3.75)",4,3,87,30,10
"ZIP(0.2, 3.75)",4,4,247,30,10
"ZIP(0.5, 6.0)",2,1,10,30,10
"ZIP(0.5, 6.0)",2,2,44,30,10
"ZIP(0.5, 6.0)",3,1,10,30,10
"ZIP(0.5, 6.0)",3,2,34,30,10
"ZIP(0.5, 6.0)",3,3,140,30,10
"ZIP(0.5, 6.0)",4,1,10,30,10
"ZIP(0.5, 6.0)",4,2,27,30,10
"ZIP(0.5, 6.0)",4,3,92,30,10
"ZIP(0.5, 6.0)",4,4,279,30,10
"ZIP(0.7, 10.0)",2,1,10,30,10
"ZIP(0.7, 10.0)",2,2,17,30,10
"ZIP(0.7, 10.0)",3,1,10,30,10
"ZIP(0.7, 10.0)",3,2,41,30,10
"ZIP(0.7, 10.0)",3,3,192,30,10
"ZIP(0.7, 10.0)",4,1,10,30,10
"ZIP(0.7, 10.0)",4,2,51,30,10
"ZIP(0.7, 10.0)",4,3,80,30,10
"ZIP(0.7, 10.0)",4,4,226,30,10
"ZIP(0.9, 30.0)",2,1,10,30,10
"ZIP(0.9, 30.0)",2,2,30,30,10
"ZIP(0.9, 30.0)",3,1,10,30,10
"ZIP(0.9, 30.0)",3,2,31,30,10
"ZIP(0.9, 30.0)",3,3,55,30,10
"ZIP(0.9, 30.0)",4,1,10,30,10
"ZIP(0.9, 30.0)",4,2,54,30,10
"ZIP(0.9, 30.0)",4,3,164,30,10
"ZIP(0.9, 30.0)",4,4,305,30,10
"ZIP(0.2, 3.75)",2,1,50,30,50
"ZIP(0.2, 3.75)",2,2,160,30,50
"ZIP(0.2, 3.75)",3,1,50,30,50
"ZIP(0.2, 3.75)",3,2,121,30,50
"ZIP(0.2, 3.75)",3,3,343,30,50
"ZIP(0.2, 3.75)",4,1,50,30,50
"ZIP(0.2, 3.75)",4,2,145,30,50
"ZIP(0.2, 3.75)",4,3,471,30,50
"ZIP(0.2, 3.75)",4,4,1436,30,50
"ZIP(0.5, 6.0)",2,1,50,30,50
"ZIP(0.5, 6.0)",2,2,145,30,50
"ZIP(0.5, 6.0)",3,1,50,30,50
"ZIP(0.5, 6.0)",3,2,115,30,50
"ZIP(0.5, 6.0)",3,3,403,30,50
"ZIP(0.5, 6.0)",4,1,50,30,50
"ZIP(0.5, 6.0)",4,2,126,30,50
"ZIP(0.5, 6.0)",4,3,366,30,50
"ZIP(0.5, 6.0)",4,4,943,30,50
"ZIP(0.7, 10.0)",2,1,50,30,50
"ZIP(0.7, 10.0)",2,2,160,30,50
"ZIP(0.7, 10.0)",3,1,50,30,50
"ZIP(0.7, 10.0)",3,2,176,30,50
"ZIP(0.7, 10.0)",3,3,524,30,50
"ZIP(0.7, 10.0)",4,1,50,30,50
"ZIP(0.7, 10.0)",4,2,165,30,50
"ZIP(0.7, 10.0)",4,3,386,30,50
"ZIP(0.7, 10.0)",4,4,1212,30,50
"ZIP(0.9, 30.0)",2,1,50,30,50
"ZIP(0.9, 30.0)",2,2,178,30,50
"ZIP(0.9, 30.0)",3,1,50,30,50
"ZIP(0.9, 30.0)",3,2,159,30,50
"ZIP(0.9, 30.0)",3,3,291,30,50
"ZIP(0.9, 30.0)",4,1,50,30,50
"ZIP(0.9, 30.0)",4,2,233,30,50
"ZIP(0.9, 30.0)",4,3,974,30,50
"ZIP(0.9, 30.0)",4,4,3114,30,50
"ZIP(0.2, 3.75)",2,1,100,30,100
"ZIP(0.2, 3.75)",2,2,326,30,100
"ZIP(0.2, 3.75)",3,1,100,30,100
"ZIP(0.2, 3.75)",3,2,255,30,100
"ZIP(0.2, 3.75)",3,3,704,30,100
"ZIP(0.2, 3.75)",4,1,100,30,100
"ZIP(0.2, 3.75)",4,2,304,30,100
"ZIP(0.2, 3.75)",4,3,926,30,100
"ZIP(0.2, 3.75)",4,4,2795,30,100
"ZIP(0.5, 6.0)",2,1,100,30,100
"ZIP(0.5, 6.0)",2,2,271,30,100
"ZIP(0.5, 6.0)",3,1,100,30,100
"ZIP(0.5, 6.0)",3,2,310,30,100
"ZIP(0.5, 6.0)",3,3,1012,30,100
"ZIP(0.5, 6.0)",4,1,100,30,100
"ZIP(0.5, 6.0)",4,2,256,30,100
"ZIP(0.5, 6.0)",4,3,801,30,100
"ZIP(0.5, 6.0)",4,4,2430,30,100
"ZIP(0.7, 10.0)",2,1,100,30,100
"ZIP(0.7, 10.0)",2,2,323,30,100
"ZIP(0.7, 10.0)",3,1,100,30,100
"ZIP(0.7, 10.0)",3,2,251,30,100
"ZIP(0.7, 10.0)",3,3,816,30,100
"ZIP(0.7, 10.0)",4,1,100,30,100
"ZIP(0.7, 10.0)",4,2,291,30,100
"ZIP(0.7, 10.0)",4,3,822,30,100
"ZIP(0.7, 10.0)",4,4,2500,30,100
"ZIP(0.9, 30.0)",2,1,100,30,100
"ZIP(0.9, 30.0)",2,2,403,30,100
"ZIP(0.9, 30.0)",3,1,100,30,100
"ZIP(0.9, 30.0)",3,2,328,30,100
"ZIP(0.9, 30.0)",3,3,1114,30,100
"ZIP(0.9, 30.0)",4,1,100,30,100
"ZIP(0.9, 30.0)",4,2,277,30,100
"ZIP(0.9, 30.0)",4,3,886,30,100
"ZIP(0.9, 30.0)",4,4,2939,30,100
"ZIP(0.2, 3.75)",2,1,200,30,200
"ZIP(0.2, 3.75)",2,2,586,30,200
"ZIP(0.2, 3.75)",3,1,200,30,200
"ZIP(0.2, 3.75)",3,2,620,30,200
"ZIP(0.2, 3.75)",3,3,1800,30,200
"ZIP(0.2, 3.75)",4,1,200,30,200
"ZIP(0.2, 3.75)",4,2,608,30,200
"ZIP(0.2, 3.75)",4,3,1791,30,200
"ZIP(0.2, 3.75)",4,4,5415,30,200
"ZIP(0.5, 6.0)",2,1,200,30,200
"ZIP(0.5, 6.0)",2,2,558,30,200
"ZIP(0.5, 6.0)",3,1,200,30,200
"ZIP(0.5, 6.0)",3,2,584,30,200
"ZIP(0.5, 6.0)",3,3,1737,30,200
"ZIP(0.5, 6.0)",4,1,200,30,200
"ZIP(0.5, 6.0)",4,2,583,30,200
"ZIP(0.5, 6.0)",4,3,1638,30,200
"ZIP(0.5, 6.0)",4,4,4912,30,200
"ZIP(0.7, 10.0)",2,1,200,30,200
"ZIP(0.7, 10.0)",2,2,454,30,200
