# BEAST v10.5.0
# Generated Thu Feb 12 23:51:34 GMT 2026 [seed=1770940276861]
# -window -working -options
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	constant.popSize	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
2592000	-154.09925798122725	268.8760134334056	-422.97527141463286	9.330406791189449E-42	-9.330406791189449E-42	2.157134401891796E-41	2.060083802875708E-41	1.5325100001199932E41	1.5325100001199934E41	-422.97527141463286	0.0	280.31378808412876
2593000	-154.65283740818688	269.85949500868145	-424.51233241686833	2.318626346451487E-41	-2.318626346451487E-41	5.469750858490307E-41	1.7169325806547292E-41	4.621071465751211E40	4.62107146575121E40	-424.51233241686833	0.0	279.2723665366441
2594000	-154.78469188397776	269.90260023933604	-424.6872921233138	2.857447988020896E-41	-2.857447988020896E-41	6.530022691605452E-41	1.4301536003579993E-41	3.9305881440991414E40	3.930588144099142E40	-424.6872921233138	0.0	279.0024616376362
2595000	-154.37735876743596	268.83235771192375	-423.2097164793597	3.5767925128547407E-41	-3.5767925128547407E-41	8.267974136944903E-41	1.3280385687396159E-41	3.4823950191697704E40	3.4823950191697694E40	-423.2097164793597	0.0	277.99224270699546
2596000	-148.65620277793795	274.8478950734817	-423.50409785141966	3.8172727318777015E-42	-3.8172727318777015E-42	9.133977815682167E-42	1.3705466978910836E-42	3.3981196995457535E41	3.398119699545753E41	-423.50409785141966	0.0	284.2041026611534
2597000	-150.70739915858752	272.0906884947059	-422.7980876532934	1.0757851755047514E-41	-1.0757851755047514E-41	2.503682755791419E-41	5.608259417714506E-42	1.2163022813411877E41	1.2163022813411879E41	-422.7980876532934	0.0	281.7780410680821
2598000	-152.26048181489182	271.75070297742894	-424.01118479232076	8.674297600136031E-42	-8.674297600136031E-42	1.9992159782082743E-41	4.829085840568907E-42	1.9573846460154278E41	1.9573846460154278E41	-424.01118479232076	0.0	282.5070222898666
2599000	-145.83281849638513	278.6214674440237	-424.45428594040885	7.045700619505975E-43	-7.045700619505975E-43	1.729635732887403E-42	5.744588322988305E-43	2.1333157035425206E42	2.1333157035425203E42	-424.45428594040885	0.0	289.4455974613236
2600000	-144.3825959677868	279.55117212800906	-423.93376809579587	6.2071133665289015E-43	-6.2071133665289015E-43	1.5309310427546923E-42	6.808762775945424E-43	1.7609968664229112E42	1.7609968664229115E42	-423.93376809579587	0.0	289.5163087497988
2601000	-143.9462250829729	279.7279466177666	-423.67417170073946	9.05020571911837E-43	-9.05020571911837E-43	2.1519702458064708E-42	3.959201245228843E-43	1.2833217840265637E42	1.2833217840265638E42	-423.67417170073946	0.0	288.88869484133284
2602000	-149.4556552055584	277.7812827042886	-427.23693790984703	1.1680838289818443E-42	-1.1680838289818443E-42	2.749165497810639E-42	6.70738324093742E-43	1.3557938793220977E42	1.3557938793220975E42	-427.23693790984703	0.0	288.3393126766952
2603000	-148.23822531469938	276.86343839974444	-425.1016637144438	1.6431919492295234E-42	-1.6431919492295234E-42	3.806693141172409E-42	1.5638880330856264E-42	7.784333624677488E41	7.78433362467749E41	-425.1016637144438	0.0	287.06296699387246
2604000	-152.54372346457887	271.92673554583837	-424.47045901041724	1.507062676890771E-41	-1.507062676890771E-41	3.4002148408659054E-41	6.161357319730022E-42	7.870884293136099E40	7.870884293136099E40	-424.47045901041724	0.0	280.968432522791
2605000	-157.00047990120032	269.53159277771067	-426.532072678911	3.249171364110311E-41	-3.249171364110311E-41	7.511866591231822E-41	2.2887435259533677E-41	2.8298380948577015E40	2.8298380948577006E40	-426.532072678911	0.0	278.4259371719912
2606000	-151.3356821947259	271.9772328182145	-423.3129150129404	1.1163064065792642E-41	-1.1163064065792642E-41	2.6088913277458983E-41	4.010434529528929E-42	1.1694381613822278E41	1.1694381613822278E41	-423.3129150129404	0.0	281.29505469611706
2607000	-145.48353933496566	278.5723006133413	-424.055839948307	1.4821196920119385E-42	-1.4821196920119385E-42	3.4052391243872264E-42	4.513628583329085E-43	7.772155464417684E41	7.772155464417684E41	-424.055839948307	0.0	287.2687009807423
2608000	-148.07816752939522	274.31791517439234	-422.39608270378756	3.408169696077447E-42	-3.408169696077447E-42	7.369930451830328E-42	1.855115261820206E-42	6.18501120544703E41	6.185011205447031E41	-422.39608270378756	0.0	285.8377821852315
2609000	-150.3470275350016	274.80053778565036	-425.14756532065195	3.0569918425864277E-42	-3.0569918425864277E-42	7.642831927896294E-42	2.0868566166674064E-42	4.322452593380498E41	4.322452593380498E41	-425.14756532065195	0.0	284.9859339118066
2610000	-145.7873757227997	281.0606378015364	-426.8480135243361	3.0272776444112874E-43	-3.0272776444112874E-43	8.21079212511543E-43	3.9457724624018055E-43	3.232118483683308E42	3.232118483683308E42	-426.8480135243361	0.0	291.0537495941537
2611000	-144.27075475891797	280.7069224158411	-424.9776771747591	5.731161542479017E-43	-5.731161542479017E-43	1.280457800119618E-42	5.081307583609011E-43	2.066988354061937E42	2.0669883540619367E42	-424.9776771747591	0.0	290.49987197237317
2612000	-144.82613503227003	277.8695254399124	-422.69566047218245	5.2263888407118315E-43	-5.2263888407118315E-43	1.1314157081662672E-42	2.9920821556012748E-43	5.632468192820125E42	5.632468192820127E42	-422.69566047218245	0.0	291.4224786565008
2613000	-147.96974606141526	278.9938881262103	-426.9636341876256	4.815569424757213E-43	-4.815569424757213E-43	1.117551130356083E-42	8.596265803222952E-43	2.524963356773621E42	2.524963356773621E42	-426.9636341876256	0.0	289.6552613762581
2614000	-144.86381165967686	279.9679502503515	-424.8317619100284	6.5461816932071354E-43	-6.5461816932071354E-43	1.4761386487858298E-42	7.0822200605512285E-43	1.6878181953586704E42	1.6878181953586704E42	-424.8317619100284	0.0	289.7649149236792
2615000	-147.039639210722	276.41086231304917	-423.45050152377115	7.297066944459401E-43	-7.297066944459401E-43	1.6482096990520972E-42	1.0824582242140028E-42	2.751437042537547E42	2.7514370425375468E42	-423.45050152377115	0.0	288.86433987804037
2616000	-134.18000618408655	289.75702585658684	-423.9370320406734	2.55935371780972E-44	-2.55935371780972E-44	5.960447421412797E-44	2.4859897899785075E-44	4.2971292404069837E43	4.2971292404069837E43	-423.9370320406734	0.0	299.500940959104
2617000	-137.35408998536292	286.7576566197111	-424.111746605074	7.07902875617394E-44	-7.07902875617394E-44	1.6721088529785791E-43	4.651857616933232E-44	1.839300644262627E43	1.839300644262627E43	-424.111746605074	0.0	296.70172700500245
2618000	-141.4675779196197	281.6828466707595	-423.1504245903792	3.690113470815258E-43	-3.690113470815258E-43	8.567215619675862E-43	1.949913179129875E-43	4.0898200514637925E42	4.089820051463792E42	-423.1504245903792	0.0	291.91825004798363
2619000	-139.4597817746581	283.46856749329066	-422.92834926794876	2.3516249063763504E-43	-2.3516249063763504E-43	5.397035379007375E-43	1.6015212702256267E-43	5.395340968312724E42	5.395340968312725E42	-422.92834926794876	0.0	293.28494831486927
2620000	-140.83080359175705	282.70662940111924	-423.5374329928763	1.8754494633530903E-43	-1.8754494633530903E-43	4.583512114707976E-43	2.0050994501647593E-43	6.85777013197784E42	6.857770131977841E42	-423.5374329928763	0.0	293.1805232089655
2621000	-139.22705091918522	286.3137952220961	-425.5408461412813	1.3708836768196538E-43	-1.3708836768196538E-43	3.1114312680440107E-43	6.747034583793421E-44	7.388673979810119E42	7.388673979810118E42	-425.5408461412813	0.0	295.08624474428456
2622000	-141.50015660178786	283.8950269264866	-425.39518352827446	1.410730501905063E-43	-1.410730501905063E-43	3.373232576620542E-43	8.956000333329976E-44	1.1082172464237503E43	1.1082172464237503E43	-425.39518352827446	0.0	294.552053657835
2623000	-139.03575352028105	286.12790271177863	-425.1636562320597	8.291427084796608E-44	-8.291427084796608E-44	1.9021629246108316E-43	6.748557612045303E-44	1.5902379737902575E43	1.5902379737902575E43	-425.1636562320597	0.0	296.25584015463676
2624000	-137.85851673437196	287.4930418955723	-425.35155862994424	4.942409775654888E-44	-4.942409775654888E-44	1.2086540324519986E-43	3.8415608037501853E-44	2.4702430059537995E43	2.4702430059537995E43	-425.35155862994424	0.0	297.4658287441863
2625000	-141.25570844447952	282.5494639406536	-423.8051723851331	9.83302335203988E-44	-9.83302335203988E-44	2.1614174733077883E-43	9.10012212799737E-44	2.6227473105458986E43	2.6227473105458986E43	-423.8051723851331	0.0	295.80630464469436
2626000	-136.00690373267838	289.9641595644327	-425.9710632971111	3.723007344599756E-44	-3.723007344599756E-44	8.583986219414554E-44	1.5828968746030487E-44	2.85792096932996E43	2.8579209693299595E43	-425.9710632971111	0.0	298.7627631572437
2627000	-138.09081520685504	284.8898063215149	-422.98062152836997	1.0181021614059639E-43	-1.0181021614059639E-43	2.37019066303398E-43	6.792362715426234E-44	1.609868876644255E43	1.609868876644255E43	-422.98062152836997	0.0	295.71115695444064
2628000	-137.73396533269863	285.186897294789	-422.9208626274876	1.6323245723488245E-43	-1.6323245723488245E-43	3.733878242491343E-43	6.439932919808315E-44	7.569614633621666E42	7.569614633621666E42	-422.9208626274876	0.0	294.36118988831316
2629000	-134.33737811382764	289.61526571416186	-423.9526438279895	3.6390202073742703E-44	-3.6390202073742703E-44	8.478124459788301E-44	2.0312055667534666E-44	3.0546712627652544E43	3.0546712627652544E43	-423.9526438279895	0.0	298.8390390364905
2630000	-136.08258844144564	288.02547141454727	-424.1080598559929	2.977558691450203E-44	-2.977558691450203E-44	6.693689328021924E-44	2.6130821697256716E-44	5.958490294097897E43	5.958490294097898E43	-424.1080598559929	0.0	299.35176836280687
2631000	-133.87221464317412	290.6224092368274	-424.49462388000154	1.8170802938305135E-44	-1.8170802938305135E-44	4.3103356140157967E-44	1.277094332933305E-44	7.316203480380733E43	7.316203480380733E43	-424.49462388000154	0.0	300.72129200440247
2632000	-136.2856638051914	290.35706014348926	-426.64272394868067	1.2648462386812476E-44	-1.2648462386812476E-44	3.164732013137927E-44	1.3433390717583423E-44	1.0923293206042115E44	1.0923293206042115E44	-426.64272394868067	0.0	301.16474025538884
2633000	-140.56085531646693	286.69146590643436	-427.2523212229013	7.674236665529438E-44	-7.674236665529438E-44	1.750698295556284E-43	4.315777453061717E-44	1.8783213698517238E43	1.8783213698517238E43	-427.2523212229013	0.0	296.7610172447527
2634000	-138.20631783594598	287.5681961531864	-425.7745139891324	5.483652994911067E-44	-5.483652994911067E-44	1.1896278151246293E-43	4.1176466481580065E-44	2.716447730633988E43	2.716447730633988E43	-425.7745139891324	0.0	297.9116469567882
2635000	-135.71606522351	288.7389511417612	-424.4550163652712	3.387994374388648E-44	-3.387994374388648E-44	8.095565732913287E-44	2.997043264474252E-44	3.4451830384340207E43	3.445183038434021E43	-424.4550163652712	0.0	298.6338533774413
2636000	-134.05824104257727	288.74247177796894	-422.8007128205462	4.4679807790016903E-44	-4.4679807790016903E-44	1.0063738422355436E-43	1.5040355260950752E-44	3.208918236927298E43	3.208918236927298E43	-422.8007128205462	0.0	298.2445572162642
2637000	-131.73165877851892	290.772219066248	-422.5038778447669	2.1961674979386874E-44	-2.1961674979386874E-44	4.931051531850568E-44	1.0230373633324915E-44	6.672048695205429E43	6.672048695205428E43	-422.5038778447669	0.0	300.67265402774467
2638000	-131.52252870234958	291.20236568735356	-422.72489438970314	1.5174413523656158E-44	-1.5174413523656158E-44	3.52042134742164E-44	6.823335919113411E-45	1.0351461102381488E44	1.0351461102381486E44	-422.72489438970314	0.0	301.44040806408424
2639000	-131.60666006502396	292.3693368933303	-423.97599695835424	1.3828733108939207E-44	-1.3828733108939207E-44	3.2480852192459546E-44	6.332016406454597E-45	8.521551674295945E43	8.521551674295946E43	-423.97599695835424	0.0	301.59943927785736
2640000	-133.82136954954456	290.72388398710063	-424.5452535366452	2.225529771092918E-44	-2.225529771092918E-44	5.297466078480603E-44	9.53114064023802E-45	5.373834489793692E43	5.373834489793691E43	-424.5452535366452	0.0	299.966311239767
2641000	-133.71563676996823	290.8879150668324	-424.60355183680065	2.4059484928878427E-44	-2.4059484928878427E-44	5.461219001267804E-44	1.1123481377489522E-44	5.260023314743806E43	5.260023314743805E43	-424.60355183680065	0.0	300.2846002394976
2642000	-129.93986011402478	293.93318780385994	-423.8730479178847	3.0662489995068686E-45	-3.0662489995068686E-45	6.844614213821368E-45	3.1867648582496836E-45	6.51037851076784E44	6.5103785107678395E44	-423.8730479178847	0.0	305.96088109456906
2643000	-121.11669306934493	301.4730834132714	-422.58977648261634	3.70940370668221E-46	-3.70940370668221E-46	8.441220147135767E-46	3.6126901800142074E-46	4.113261849997347E45	4.113261849997347E45	-422.58977648261634	0.0	312.30996923174473
2644000	-120.53902124633339	302.3787683096019	-422.9177895559353	3.78885932455413E-46	-3.78885932455413E-46	8.695482003287779E-46	1.665757127469851E-46	4.1893368772174463E45	4.1893368772174463E45	-422.9177895559353	0.0	312.60731551333504
2645000	-130.94254410577628	299.65004874651197	-430.59259285228825	1.4076656516148832E-45	-1.4076656516148832E-45	3.5936728491857896E-45	7.13664903464462E-46	4.949142902753947E44	4.949142902753945E44	-430.59259285228825	0.0	307.6903995791295
2646000	-125.02247950787398	300.15250675542495	-425.17498626329893	9.277453884890972E-46	-9.277453884890972E-46	2.2716089143651262E-45	2.880019220671879E-46	1.03717608742962E45	1.0371760874296199E45	-425.17498626329893	0.0	308.4630964603434
2647000	-123.38276238300699	301.2455147263248	-424.6282771093318	4.459320146128967E-46	-4.459320146128967E-46	1.006219943786996E-45	1.2258994902501542E-46	4.1571898923627714E45	4.1571898923627714E45	-424.6282771093318	0.0	311.6311380182181
2648000	-123.19257839433635	303.28141796612846	-426.4739963604648	2.2132772366060284E-46	-2.2132772366060284E-46	5.2200342455996576E-46	2.385088281325246E-46	5.599318344225878E45	5.599318344225878E45	-426.4739963604648	0.0	313.5487966229774
2649000	-125.64479729573316	299.1177288936927	-424.76252618942584	7.288635507007238E-46	-7.288635507007238E-46	1.85449100302374E-45	1.046115061027974E-45	1.4223744050111231E45	1.422374405011123E45	-424.76252618942584	0.0	309.257974283115
2650000	-125.25680462960906	297.08593856629614	-422.3427431959052	5.1929078975127625E-46	-5.1929078975127625E-46	1.1115487781835795E-45	4.943866565238701E-46	6.110511888568782E45	6.110511888568782E45	-422.3427431959052	0.0	311.6165336827935
2651000	-123.52077125629796	303.67714797267433	-427.1979192289723	2.1515371848816883E-46	-2.1515371848816883E-46	6.023822547649578E-46	1.4961119952815492E-46	4.1155010530912806E45	4.1155010530912806E45	-427.1979192289723	0.0	312.8093168764332
2652000	-124.81624116694996	300.6722839559607	-425.4885251229107	4.302705114341503E-46	-4.302705114341503E-46	1.1452945578708658E-45	4.850606103813753E-46	2.6230145157390815E45	2.6230145157390815E45	-425.4885251229107	0.0	310.9580493618199
2653000	-125.51546738173738	297.8957809553938	-423.41124833713116	1.6413955359821184E-45	-1.6413955359821184E-45	3.8066962569385834E-45	6.934650970361249E-46	9.554547450447604E44	9.554547450447604E44	-423.41124833713116	0.0	308.0661217710219
2654000	-123.85603528966635	299.55918469103364	-423.4152199807	1.1876849638727608E-45	-1.1876849638727608E-45	2.7420318755511746E-45	3.887330922547765E-46	1.0911586992605056E45	1.0911586992605056E45	-423.4152199807	0.0	308.73659756795104
2655000	-122.12919295291289	303.13374413682897	-425.26293708974185	7.813708725241016E-47	-7.813708725241016E-47	1.9691057856615855E-46	2.4821361202806423E-46	1.4715849136608915E46	1.4715849136608915E46	-425.26293708974185	0.0	314.38641164535125
2656000	-119.41407230494855	304.93068392360954	-424.3447562285581	2.3137376539879896E-46	-2.3137376539879896E-46	5.5829165383972E-46	1.2220352414046338E-46	4.085690702495825E45	4.0856907024958254E45	-424.3447562285581	0.0	313.6969758159052
2657000	-117.03177983665063	305.51120344853985	-422.5429832851905	1.303707931903525E-46	-1.303707931903525E-46	2.9753485292460752E-46	9.643319079698659E-47	1.0730833378008837E46	1.0730833378008838E46	-422.5429832851905	0.0	315.75017492816426
2658000	-116.22506276017873	307.00990212111117	-423.2349648812899	8.93140474918472E-47	-8.93140474918472E-47	2.1216134114786154E-46	6.527796905844261E-47	1.2802874328868887E46	1.2802874328868887E46	-423.2349648812899	0.0	316.63991241927863
2659000	-117.03385405677994	306.873406257321	-423.90726031410094	8.247686453060298E-47	-8.247686453060298E-47	1.9177169894722703E-46	4.1463223724944996E-47	1.8475822646257412E46	1.8475822646257407E46	-423.90726031410094	0.0	317.1108049347796
2660000	-115.30423930596157	308.0873814078451	-423.3916207138067	7.2950450999467735E-47	-7.2950450999467735E-47	1.712385097746811E-46	3.310957324991826E-47	1.6270986981777448E46	1.6270986981777448E46	-423.3916207138067	0.0	317.33618474154525
2661000	-115.8645454388402	306.6723631947099	-422.53690863355007	3.9393532574813603E-47	-3.9393532574813603E-47	8.822308201941495E-47	5.652992515076913E-47	4.4569058338580513E46	4.4569058338580513E46	-422.53690863355007	0.0	318.43680190373146
2662000	-110.57001640954428	312.21188166496364	-422.7818980745079	1.4359886336241261E-47	-1.4359886336241261E-47	3.2982678919203506E-47	8.797748562996991E-48	1.0173886183932141E47	1.0173886183932141E47	-422.7818980745079	0.0	322.44613465991046
